351	Castform	f	1	Normal		70	70	70	70	70	70	Forecast	
352	Kecleon	f	1	Normal		90	70	60	40	60	120	Color Change	
353	Shuppet	f	1	Ghost		75	35	44	45	63	33	Insomnia	Frisk
354	Banette	f	1	Ghost		115	65	64	65	83	63	Insomnia	Frisk
355	Duskull	f	1	Ghost		40	90	20	25	30	90	Levitate	
356	Dusclops	f	1	Ghost		70	130	40	25	60	130	Pressure	
357	Tropius	f	1	Grass	Flying	68	83	99	51	72	87	Chlorophyll	Solar Power
358	Chimecho	f	1	Psychic		50	80	75	65	95	90	Levitate	
359	Absol	f	1	Dark		130	60	65	75	75	60	Pressure	Super Luck
360	Wynaut	f	1	Psychic		23	48	95	23	23	48	Shadow Tag	
361	Snorunt	f	1	Ice		50	50	50	50	50	50	Inner Focus	Ice Body
362	Glalie	f	1	Ice		80	80	80	80	80	80	Inner Focus	Ice Body
363	Spheal	f	1	Ice	Water	40	50	70	25	55	50	Thick Fat	Ice Body
364	Sealeo	f	1	Ice	Water	60	70	90	45	75	70	Thick Fat	Ice Body
365	Walrein	f	1	Ice	Water	80	90	110	65	95	90	Thick Fat	Ice Body
366	Clamperl	f	1	Water		64	85	35	32	74	55	Shell Armor	
367	Huntail	f	1	Water		104	105	55	52	94	75	Swift Swim	
368	Gorebyss	f	1	Water		84	105	55	52	114	75	Swift Swim	
369	Relicanth	f	1	Water	Rock	90	130	100	55	45	65	Swift Swim	Rock Head
370	Luvdisc	f	1	Water		30	55	43	97	40	65	Swift Swim	
371	Bagon	f	1	Dragon		75	60	45	50	40	30	Rock Head	
372	Shelgon	f	1	Dragon		95	100	65	50	60	50	Rock Head	
373	Salamence	f	1	Dragon	Flying	135	80	95	100	110	80	Intimidate	
374	Beldum	f	1	Steel	Psychic	55	80	40	30	35	60	Clear Body	
375	Metang	f	1	Steel	Psychic	75	100	60	50	55	80	Clear Body	
376	Metagross	f	1	Steel	Psychic	135	130	80	70	95	90	Clear Body	
377	Regirock	f	1	Rock		100	200	80	50	50	100	Clear Body	
378	Regice	f	1	Ice		50	100	80	50	100	200	Clear Body	
379	Registeel	f	1	Steel		75	150	80	50	75	150	Clear Body	
380	Latias	f	1	Dragon	Psychic	80	90	80	110	110	130	Levitate	
381	Latios	f	1	Dragon	Psychic	90	80	80	110	130	110	Levitate	
382	Kyogre	f	1	Water		100	90	100	90	150	140	Drizzle	
383	Groudon	f	1	Ground		150	140	100	90	100	90	Drought	
384	Rayquaza	f	1	Dragon	Flying	150	90	105	95	150	90	Air Lock	
385	Jirachi	f	1	Steel	Psychic	100	100	100	100	100	100	Serene Grace	
386	Deoxys	f	1	Psychic		150	50	50	150	150	50	Pressure	
387	Turtwig	f	1	Grass		68	64	55	31	45	55	Overgrow	
388	Grotle	f	1	Grass		89	85	75	36	55	65	Overgrow	
389	Torterra	f	1	Grass	Ground	109	105	95	56	75	85	Overgrow	
390	Chimchar	f	1	Fire		58	44	44	61	58	44	Blaze	
391	Monferno	f	1	Fire	Fighting	78	52	64	81	78	52	Blaze	
392	Infernape	f	1	Fire	Fighting	104	71	76	108	104	71	Blaze	
393	Piplup	f	1	Water		51	53	53	40	61	56	Torrent	
394	Prinplup	f	1	Water		66	68	64	50	81	76	Torrent	
395	Empoleon	f	1	Water	Steel	86	88	84	60	111	101	Torrent	
396	Starly	f	1	Normal	Flying	55	30	40	60	30	30	Keen Eye	
397	Staravia	f	1	Normal	Flying	75	50	55	80	40	40	Intimidate	
398	Staraptor	f	1	Normal	Flying	120	70	85	100	50	60	Intimidate	
399	Bidoof	f	1	Normal		45	40	59	31	35	40	Simple	Unaware
400	Bibarel	f	1	Normal	Water	85	60	79	71	55	60	Simple	Unaware
401	Kricketot	f	1	Bug		25	41	37	25	25	41	Shed Skin	
402	Kricketune	f	1	Bug		85	51	77	65	55	51	Swarm	
403	Shinx	f	1	Electric		65	34	45	45	40	34	Rivalry	Intimidate
404	Luxio	f	1	Electric		85	49	60	60	60	49	Rivalry	Intimidate
405	Luxray	f	1	Electric		120	79	80	70	95	79	Rivalry	Intimidate
406	Budew	f	1	Grass	Poison	30	35	40	55	50	70	Mold Breaker	
407	Roserade	f	1	Grass	Poison	70	65	60	90	125	105	Mold Breaker	
408	Cranidos	f	1	Rock		125	40	67	58	30	30	Sturdy	
409	Rampardos	f	1	Rock		165	60	97	58	65	50	Sturdy	
410	Shieldon	f	1	Rock	Steel	42	118	30	30	42	88	Shed Skin	
411	Bastiodon	f	1	Rock	Steel	52	168	60	30	47	138	Shed Skin	
412	Burmy	f	1	Bug		29	45	40	36	29	45	Shed Skin	
413	Wormadam	f	1	Bug	Grass	59	85	60	36	79	105	Anticipation	
414	Mothim	f	1	Bug	Flying	94	50	70	66	94	50	Swarm	
415	Combee	f	1	Bug	Flying	30	42	30	70	30	42	Honey Gather	
416	Vespiquen	f	1	Bug	Flying	80	102	70	40	80	102	Pressure	
417	Pachirisu	f	1	Electric		45	70	60	95	45	90	Run Away	Pickup
418	Buizel	f	1	Water		65	35	55	85	60	30	Swift Swim	
419	Floatzel	f	1	Water		105	55	85	115	85	50	Swift Swim	
420	Cherubi	f	1	Grass		35	45	45	35	62	53	Chlorophyll	
421	Cherrim	f	1	Grass		60	70	70	85	87	78	Flower Gift	
422	Shellos	f	1	Water		48	48	76	34	57	62	Sticky Hold	Storm Drain
423	Gastrodon	f	1	Water	Ground	83	68	111	39	92	82	Sticky Hold	Storm Drain
424	Ambipom	f	1	Normal		100	66	75	115	60	66	Technician	Pickup
425	Drifloon	f	1	Ghost	Flying	50	34	90	70	60	44	Aftermath	Unburden
426	Drifblim	f	1	Ghost	Flying	80	44	150	80	90	54	Aftermath	Unburden
427	Buneary	f	1	Normal		66	44	55	85	44	56	Run Away	Klutz
428	Lopunny	f	1	Normal		76	84	65	105	54	96	Cute Charm	Klutz
429	Mismagius	f	1	Ghost		60	60	60	105	105	105	Levitate	
430	Honchkrow	f	1	Dark	Flying	125	52	100	71	105	52	Insomnia	Super Luck
431	Glameow	f	1	Normal		55	42	49	85	42	37	Limber	Own Tempo
432	Purugly	f	1	Normal		82	64	71	112	64	59	Thick Fat	Own Tempo
433	Chingling	f	1	Psychic		30	50	45	45	65	50	Levitate	
434	Stunky	f	1	Poison	Dark	63	47	63	74	41	41	Stench	Aftermath
435	Skuntank	f	1	Poison	Dark	93	67	103	84	71	61	Stench	Aftermath
436	Bronzor	f	1	Steel	Psychic	24	86	57	23	24	86	Levitate	Heatproof
437	Bronzong	f	1	Steel	Psychic	89	116	67	33	79	116	Levitate	Heatproof
438	Bonsly	f	1	Rock		80	95	50	10	10	45	Sturdy	Rock Head
439	Mime Jr.	f	1	Psychic	Fairy	25	45	20	60	70	90	Soundproof	Filter
440	Happiny	f	1	Normal		5	5	100	30	15	65	Natural Cure	Serene Grace
441	Chatot	f	1	Normal	Flying	65	45	76	91	92	42	Keen Eye	Tangled Feet
442	Spiritomb	f	1	Ghost		92	108	50	35	92	108	Pressure	
443	Gible	f	1	Dragon	Ground	70	45	58	42	40	45	Sand Veil	
444	Gabite	f	1	Dragon	Ground	90	65	68	82	50	55	Sand Veil	
445	Garchomp	f	1	Dragon	Ground	130	95	108	102	80	85	Sand Veil	
446	Munchlax	f	1	Normal		85	40	135	5	40	85	Pickup	Thick Fat
447	Riolu	f	1	Fighting		70	40	40	60	35	40	Steadfast	Inner Focus
448	Lucario	f	1	Fighting	Steel	110	70	70	90	115	70	Steadfast	Inner Focus
449	Hippopotas	f	1	Ground		72	78	68	32	38	42	Sand Stream	
450	Hippowdon	f	1	Ground		112	118	108	47	68	72	Sand Stream	
451	Skorupi	f	1	Poison	Bug	50	90	40	65	30	55	Battle Armor	Sniper
452	Drapion	f	1	Poison	Dark	90	110	70	95	60	75	Battle Armor	Sniper
453	Croagunk	f	1	Poison	Fighting	61	40	48	50	61	40	Anticipation	Dry Skin
454	Toxicroak	f	1	Poison	Fighting	106	65	83	85	86	65	Anticipation	Dry Skin
455	Carnivine	f	1	Grass		100	72	74	46	90	72	Levitate	
456	Finneon	f	1	Water		49	56	49	66	49	61	Swift Swim	Storm Drain
457	Lumineon	f	1	Water		69	76	69	91	69	86	Swift Swim	Storm Drain
458	Mantyke	f	1	Water	Flying	20	50	45	50	60	120	Swift Swim	Water Absorb
459	Snover	f	1	Grass	Ice	62	50	60	40	62	60	Snow Warning	
460	Abomasnow	f	1	Grass	Ice	92	75	90	60	92	85	Snow Warning	
461	Weavile	f	1	Dark	Ice	120	65	70	125	45	85	Pressure	
462	Magnezone	f	1	Electric	Steel	70	115	70	60	130	90	Magnet Pull	Sturdy
463	Lickilicky	f	1	Normal		85	95	110	50	80	95	Own Tempo	Oblivious
464	Rhyperior	f	1	Ground	Rock	140	130	115	40	55	55	Lightning Rod	Solid Rock
465	Tangrowth	f	1	Grass		100	125	100	50	110	50	Chlorophyll	Leaf Guard
466	Electivire	f	1	Electric		123	67	75	95	95	85	Motor Drive	
467	Magmortar	f	1	Fire		95	67	75	83	125	95	Flame Body	
468	Togekiss	f	1	Fairy	Flying	50	95	85	80	120	115	Hustle	Serene Grace
469	Yanmega	f	1	Bug	Flying	76	86	86	95	116	56	Speed Boost	Tinted Lens
470	Leafeon	f	1	Grass		110	130	65	95	60	65	Leaf Guard	
471	Glaceon	f	1	Ice		60	110	65	65	130	95	Snow Cloak	
472	Gliscor	f	1	Ground	Flying	95	125	75	95	45	75	Hyper Cutter	Sand Veil
473	Mamoswine	f	1	Ice	Ground	130	80	110	80	70	60	Oblivious	Snow Cloak
474	Porygon-Z	f	1	Normal		80	70	85	90	135	75	Adaptability	Download
475	Gallade	f	1	Psychic	Fighting	125	65	68	80	65	115	Steadfast	
476	Probopass	f	1	Rock	Steel	55	145	60	40	75	150	Sturdy	Magnet Pull
477	Dusknoir	f	1	Ghost		100	135	45	45	65	135	Pressure	
478	Froslass	f	1	Ice	Ghost	80	70	70	110	80	70	Snow Cloak	
479	Rotom	f	1	Electric	Ghost	50	77	50	91	95	77	Levitate	
480	Uxie	f	1	Psychic		75	130	75	95	75	130	Levitate	
481	Mesprit	f	1	Psychic		105	105	80	80	105	105	Levitate	
482	Azelf	f	1	Psychic		125	70	75	115	125	70	Levitate	
483	Dialga	f	1	Steel	Dragon	120	120	100	90	150	100	Pressure	
484	Palkia	f	1	Water	Dragon	120	100	90	100	150	120	Pressure	
485	Heatran	f	1	Fire	Steel	90	106	91	77	130	106	Flash Fire	
486	Regigigas	f	1	Normal		160	110	110	100	80	110	Slow Start	
487	Giratina	f	1	Ghost	Dragon	100	120	150	90	100	120	Pressure	
488	Cresselia	f	1	Psychic		70	120	120	85	75	130	Levitate	
489	Phione	f	1	Water		80	80	80	80	80	80	Hydration	
490	Manaphy	f	1	Water		100	100	100	100	100	100	Hydration	
491	Darkrai	f	1	Dark		90	90	70	125	135	90	Bad Dreams	
492	Shaymin	f	1	Grass		100	100	100	100	100	100	Natural Cure	
493	Arceus	f	1	Normal		120	120	120	120	120	120	Multitype	
494	Victini	f	1	Psychic	Fire	100	100	100	100	100	100	Victory Star	
495	Snivy	f	1	Grass		45	55	45	63	45	55	Overgrow	
496	Servine	f	1	Grass		60	75	60	83	60	75	Overgrow	
497	Serperior	f	1	Grass		75	95	75	113	75	95	Overgrow	
498	Tepig	f	1	Fire		63	45	65	45	45	45	Blaze	
499	Pignite	f	1	Fire	Fighting	93	55	90	55	70	55	Blaze	
500	Emboar	f	1	Fire	Fighting	123	65	110	65	100	65	Blaze	
501	Oshawott	f	1	Water		55	45	55	45	63	45	Torrent	
502	Dewott	f	1	Water		75	60	75	60	83	60	Torrent	
503	Samurott	f	1	Water		100	85	95	70	108	70	Torrent	
504	Patrat	f	1	Normal		55	39	45	42	35	39	Run Away	Keen Eye
505	Watchog	f	1	Normal		85	69	60	77	60	69	Illuminate	Keen Eye
506	Lillipup	f	1	Normal		60	45	45	55	25	45	Vital Spirit	Pickup
507	Herdier	f	1	Normal		80	65	65	60	35	65	Intimidate	Sand Rush
508	Stoutland	f	1	Normal		110	90	85	80	45	90	Intimidate	Sand Rush
509	Purrloin	f	1	Dark		50	37	41	66	50	37	Limber	Unburden
510	Liepard	f	1	Dark		88	50	64	106	88	50	Limber	Unburden
511	Pansage	f	1	Grass		53	48	50	64	53	48	Gluttony	
512	Simisage	f	1	Grass		98	63	75	101	98	63	Gluttony	
513	Pansear	f	1	Fire		53	48	50	64	53	48	Gluttony	
514	Simisear	f	1	Fire		98	63	75	101	98	63	Gluttony	
515	Panpour	f	1	Water		53	48	50	64	53	48	Gluttony	
516	Simipour	f	1	Water		98	63	75	101	98	63	Gluttony	
517	Munna	f	1	Psychic		25	45	76	24	67	55	Forewarn	Synchronize
518	Musharna	f	1	Psychic		55	85	116	29	107	95	Forewarn	Synchronize
519	Pidove	f	1	Normal	Flying	55	50	50	43	36	30	Big Pecks	Super Luck
520	Tranquill	f	1	Normal	Flying	77	62	62	65	50	42	Big Pecks	Super Luck
521	Unfezant	f	1	Normal	Flying	115	80	80	93	65	55	Big Pecks	Super Luck
522	Blitzle	f	1	Electric		60	32	45	76	50	32	Lightning Rod	Motor Drive
523	Zebstrika	f	1	Electric		100	63	75	116	80	63	Lightning Rod	Motor Drive
524	Roggenrola	f	1	Rock		75	85	55	15	25	25	Sturdy	Weak Armor
525	Boldore	f	1	Rock		105	105	70	20	50	40	Sturdy	Weak Armor
526	Gigalith	f	1	Rock		135	130	85	25	60	80	Sturdy	Sand Stream
527	Woobat	f	1	Psychic	Flying	45	43	65	72	55	43	Unaware	Klutz
528	Swoobat	f	1	Psychic	Flying	57	55	67	114	77	55	Unaware	Klutz
529	Drilbur	f	1	Ground		85	40	60	68	30	45	Sand Rush	Sand Force
530	Excadrill	f	1	Ground	Steel	135	60	110	88	50	65	Sand Rush	Sand Force
531	Audino	f	1	Normal		60	86	103	50	60	86	Healer	Regenerator
532	Timburr	f	1	Fighting		80	55	75	35	25	35	Guts	Sheer Force
533	Gurdurr	f	1	Fighting		105	85	85	40	40	50	Guts	Sheer Force
534	Conkeldurr	f	1	Fighting		140	95	105	45	55	65	Guts	Sheer Force
535	Tympole	f	1	Water		50	40	50	64	50	40	Swift Swim	Hydration
536	Palpitoad	f	1	Water	Ground	65	55	75	69	65	55	Swift Swim	Hydration
537	Seismitoad	f	1	Water	Ground	95	75	105	74	85	75	Swift Swim	Poison Touch
538	Throh	f	1	Fighting		100	85	120	45	30	85	Guts	Inner Focus
539	Sawk	f	1	Fighting		125	75	75	85	30	75	Sturdy	Inner Focus
540	Sewaddle	f	1	Bug	Grass	53	70	45	42	40	60	Swarm	Chlorophyll
541	Swadloon	f	1	Bug	Grass	63	90	55	42	50	80	Leaf Guard	Chlorophyll
542	Leavanny	f	1	Bug	Grass	103	80	75	92	70	80	Swarm	Chlorophyll
543	Venipede	f	1	Bug	Poison	45	59	30	57	30	39	Poison Point	Swarm
544	Whirlipede	f	1	Bug	Poison	55	99	40	47	40	79	Poison Point	Swarm
545	Scolipede	f	1	Bug	Poison	100	89	60	112	55	69	Poison Point	Swarm
546	Cottonee	f	1	Grass	Fairy	27	60	40	66	37	50	Prankster	Infiltrator
547	Whimsicott	f	1	Grass	Fairy	67	85	60	116	77	75	Prankster	Infiltrator
548	Petilil	f	1	Grass		35	50	45	30	70	50	Chlorophyll	Own Tempo
549	Lilligant	f	1	Grass		60	75	70	90	110	75	Chlorophyll	Own Tempo
550	Basculin	f	1	Water		92	65	70	98	80	55	Reckless	Adaptability
551	Sandile	f	1	Ground	Dark	72	35	50	65	35	35	Intimidate	Moxie
552	Krokorok	f	1	Ground	Dark	82	45	60	74	45	45	Intimidate	Moxie
553	Krookodile	f	1	Ground	Dark	117	80	95	92	65	70	Intimidate	Moxie
554	Darumaka	f	1	Fire		90	45	70	50	15	45	Hustle	
555	Darmanitan	f	1	Fire		140	55	105	95	30	55	Sheer Force	
556	Maractus	f	1	Grass		86	67	75	60	106	67	Water Absorb	Chlorophyll
557	Dwebble	f	1	Bug	Rock	65	85	50	55	35	35	Sturdy	Shell Armor
558	Crustle	f	1	Bug	Rock	105	125	70	45	65	75	Sturdy	Shell Armor
559	Scraggy	f	1	Dark	Fighting	75	70	50	48	35	70	Shed Skin	Moxie
560	Scrafty	f	1	Dark	Fighting	90	115	65	58	45	115	Shed Skin	Moxie
561	Sigilyph	f	1	Psychic	Flying	58	80	72	97	103	80	Wonder Skin	Magic Guard
562	Yamask	f	1	Ghost		30	85	38	30	55	65	Mummy	
563	Cofagrigus	f	1	Ghost		50	145	58	30	95	105	Mummy	
564	Tirtouga	f	1	Water	Rock	78	103	54	22	53	45	Solid Rock	Sturdy
565	Carracosta	f	1	Water	Rock	108	133	74	32	83	65	Solid Rock	Sturdy
566	Archen	f	1	Rock	Flying	112	45	55	70	74	45	Defeatist	
567	Archeops	f	1	Rock	Flying	140	65	75	110	112	65	Defeatist	
568	Trubbish	f	1	Poison		50	62	50	65	40	62	Stench	Sticky Hold
569	Garbodor	f	1	Poison		95	82	80	75	60	82	Stench	Weak Armor
570	Zorua	f	1	Dark		65	40	40	65	80	40	Illusion	
571	Zoroark	f	1	Dark		105	60	60	105	120	60	Illusion	
572	Minccino	f	1	Normal		50	40	55	75	40	40	Cute Charm	Technician
573	Cinccino	f	1	Normal		95	60	75	115	65	60	Cute Charm	Technician
574	Gothita	f	1	Psychic		30	50	45	45	55	65	Frisk	Competitive
575	Gothorita	f	1	Psychic		45	70	60	55	75	85	Frisk	Competitive
576	Gothitelle	f	1	Psychic		55	95	70	65	95	110	Frisk	Competitive
577	Solosis	f	1	Psychic		30	40	45	20	105	50	Overcoat	Magic Guard
578	Duosion	f	1	Psychic		40	50	65	30	125	60	Overcoat	Magic Guard
579	Reuniclus	f	1	Psychic		65	75	110	30	125	85	Overcoat	Magic Guard
580	Ducklett	f	1	Water	Flying	44	50	62	55	44	50	Keen Eye	Big Pecks
581	Swanna	f	1	Water	Flying	87	63	75	98	87	63	Keen Eye	Big Pecks
582	Vanillite	f	1	Ice		50	50	36	44	65	60	Ice Body	Snow Cloak
583	Vanillish	f	1	Ice		65	65	51	59	80	75	Ice Body	Snow Cloak
584	Vanilluxe	f	1	Ice		95	85	71	79	110	95	Ice Body	Snow Warning
585	Deerling	f	1	Normal	Grass	60	50	60	75	40	50	Chlorophyll	Sap Sipper
586	Sawsbuck	f	1	Normal	Grass	100	70	80	95	60	70	Chlorophyll	Sap Sipper
587	Emolga	f	1	Electric	Flying	75	60	55	103	75	60	Static	
588	Karrablast	f	1	Bug		75	45	50	60	40	45	Swarm	Shed Skin
589	Escavalier	f	1	Bug	Steel	135	105	70	20	60	105	Swarm	Shell Armor
590	Foongus	f	1	Grass	Poison	55	45	69	15	55	55	Effect Spore	
591	Amoonguss	f	1	Grass	Poison	85	70	114	30	85	80	Effect Spore	
592	Frillish	f	1	Water	Ghost	40	50	55	40	65	85	Water Absorb	Cursed Body
593	Jellicent	f	1	Water	Ghost	60	70	100	60	85	105	Water Absorb	Cursed Body
594	Alomomola	f	1	Water		75	80	165	65	40	45	Healer	Hydration
595	Joltik	f	1	Bug	Electric	47	50	50	65	57	50	Compound Eyes	Unnerve
596	Galvantula	f	1	Bug	Electric	77	60	70	108	97	60	Compound Eyes	Unnerve
597	Ferroseed	f	1	Grass	Steel	50	91	44	10	24	86	Iron Barbs	
598	Ferrothorn	f	1	Grass	Steel	94	131	74	20	54	116	Iron Barbs	
599	Klink	f	1	Steel		55	70	40	30	45	60	Plus	Minus
600	Klang	f	1	Steel		80	95	60	50	70	85	Plus	Minus
601	Klinklang	f	1	Steel		100	115	60	90	70	85	Plus	Minus
602	Tynamo	f	1	Electric		55	40	35	60	45	40	Levitate	
603	Eelektrik	f	1	Electric		85	70	65	40	75	70	Levitate	
604	Eelektross	f	1	Electric		115	80	85	50	105	80	Levitate	
605	Elgyem	f	1	Psychic		55	55	55	30	85	55	Telepathy	Synchronize
606	Beheeyem	f	1	Psychic		75	75	75	40	125	95	Telepathy	Synchronize
607	Litwick	f	1	Ghost	Fire	30	55	50	20	65	55	Flash Fire	Flame Body
608	Lampent	f	1	Ghost	Fire	40	60	60	55	95	60	Flash Fire	Flame Body
609	Chandelure	f	1	Ghost	Fire	55	90	60	80	145	90	Flash Fire	Flame Body
610	Axew	f	1	Dragon		87	60	46	57	30	40	Rivalry	Mold Breaker
611	Fraxure	f	1	Dragon		117	70	66	67	40	50	Rivalry	Mold Breaker
612	Haxorus	f	1	Dragon		147	90	76	97	60	70	Rivalry	Mold Breaker
613	Cubchoo	f	1	Ice		70	40	55	40	60	40	Snow Cloak	Slush Rush
614	Beartic	f	1	Ice		130	80	95	50	70	80	Snow Cloak	Slush Rush
615	Cryogonal	f	1	Ice		50	50	80	105	95	135	Levitate	
616	Shelmet	f	1	Bug		40	85	50	25	40	65	Hydration	Shell Armor
617	Accelgor	f	1	Bug		70	40	80	145	100	60	Hydration	Sticky Hold
618	Stunfisk	f	1	Ground	Electric	66	84	109	32	81	99	Static	Limber
619	Mienfoo	f	1	Fighting		85	50	45	65	55	50	Inner Focus	Regenerator
620	Mienshao	f	1	Fighting		125	60	65	105	95	60	Inner Focus	Regenerator
621	Druddigon	f	1	Dragon		120	90	77	48	60	90	Rough Skin	Sheer Force
622	Golett	f	1	Ground	Ghost	74	50	59	35	35	50	Iron Fist	Klutz
623	Golurk	f	1	Ground	Ghost	124	80	89	55	55	80	Iron Fist	Klutz
624	Pawniard	f	1	Dark	Steel	85	70	45	60	40	40	Defiant	Inner Focus
625	Bisharp	f	1	Dark	Steel	125	100	65	70	60	70	Defiant	Inner Focus
626	Bouffalant	f	1	Normal		110	95	95	55	40	95	Reckless	Sap Sipper
627	Rufflet	f	1	Normal	Flying	83	50	70	60	37	50	Keen Eye	Sheer Force
628	Braviary	f	1	Normal	Flying	123	75	100	80	57	75	Keen Eye	Sheer Force
629	Vullaby	f	1	Dark	Flying	55	75	70	60	45	65	Big Pecks	Overcoat
630	Mandibuzz	f	1	Dark	Flying	65	105	110	80	55	95	Big Pecks	Overcoat
631	Heatmor	f	1	Fire		97	66	85	65	105	66	Gluttony	Flash Fire
632	Durant	f	1	Bug	Steel	109	112	58	109	48	48	Swarm	Hustle
633	Deino	f	1	Dark	Dragon	65	50	52	38	45	50	Hustle	
634	Zweilous	f	1	Dark	Dragon	85	70	72	58	65	70	Hustle	
635	Hydreigon	f	1	Dark	Dragon	105	90	92	98	125	90	Levitate	
636	Larvesta	f	1	Bug	Fire	85	55	55	60	50	55	Flame Body	
637	Volcarona	f	1	Bug	Fire	60	65	85	100	135	105	Flame Body	
638	Cobalion	f	1	Steel	Fighting	90	129	91	108	90	72	Justified	
639	Terrakion	f	1	Rock	Fighting	129	90	91	108	72	90	Justified	
640	Virizion	f	1	Grass	Fighting	90	72	91	108	90	129	Justified	
641	Tornadus	f	1	Flying		115	70	79	111	125	80	Prankster	
642	Thundurus	f	1	Electric	Flying	115	70	79	111	125	80	Prankster	
643	Reshiram	f	1	Dragon	Fire	120	100	100	90	150	120	Turboblaze	
644	Zekrom	f	1	Dragon	Electric	150	120	100	90	120	100	Teravolt	
645	Landorus	f	1	Ground	Flying	125	90	89	101	115	80	Sand Force	
646	Kyurem	f	1	Dragon	Ice	130	90	125	95	130	90	Pressure	
647	Keldeo	f	1	Water	Fighting	72	90	91	108	129	90	Justified	
648	Meloetta	f	1	Normal	Psychic	77	77	100	90	128	128	Serene Grace	
649	Genesect	f	1	Bug	Steel	120	95	71	99	120	95	Download	
650	Chespin	f	1	Grass		61	65	56	38	48	45	Overgrow	
651	Quilladin	f	1	Grass		78	95	61	57	56	58	Overgrow	
652	Chesnaught	f	1	Grass	Fighting	107	122	88	64	74	75	Overgrow	
653	Fennekin	f	1	Fire		45	40	40	60	62	60	Blaze	
654	Braixen	f	1	Fire		59	58	59	73	90	70	Blaze	
655	Delphox	f	1	Fire	Psychic	69	72	75	104	114	100	Blaze	
656	Froakie	f	1	Water		56	40	41	71	62	44	Torrent	
657	Frogadier	f	1	Water		63	52	54	97	83	56	Torrent	
658	Greninja	f	1	Water	Dark	95	67	72	122	103	71	Torrent	Torrent
659	Bunnelby	f	1	Normal		36	38	38	57	32	36	Pickup	Cheek Pouch
660	Diggersby	f	1	Normal	Ground	56	77	85	78	50	77	Pickup	Cheek Pouch
661	Fletchling	f	1	Normal	Flying	50	43	45	62	40	38	Big Pecks	
662	Fletchinder	f	1	Fire	Flying	73	55	62	84	56	52	Flame Body	
663	Talonflame	f	1	Fire	Flying	81	71	78	126	74	69	Flame Body	
664	Scatterbug	f	1	Bug		35	40	38	35	27	25	Shield Dust	Compound Eyes
665	Spewpa	f	1	Bug		22	60	45	29	27	30	Shed Skin	
666	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
667	Litleo	f	1	Fire	Normal	50	58	62	72	73	54	Rivalry	Unnerve
668	Pyroar	f	1	Fire	Normal	68	72	86	106	109	66	Rivalry	Unnerve
669	Flabébé	f	1	Fairy		38	39	44	42	61	79	Flower Veil	
670	Floette	f	1	Fairy		45	47	54	52	75	98	Flower Veil	
671	Florges	f	1	Fairy		65	68	78	75	112	154	Flower Veil	
672	Skiddo	f	1	Grass		65	48	66	52	62	57	Sap Sipper	
673	Gogoat	f	1	Grass		100	62	123	68	97	81	Sap Sipper	
674	Pancham	f	1	Dark		82	62	67	43	46	48	Iron Fist	Mold Breaker
675	Pangoro	f	1	Dark	Fighting	124	78	95	58	69	71	Iron Fist	Mold Breaker
676	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
677	Espurr	f	1	Psychic		48	54	62	68	63	60	Keen Eye	Infiltrator
678	Meowstic	f	1	Psychic		48	76	74	104	83	81	Keen Eye	Infiltrator
679	Honedge	f	1	Steel	Ghost	80	100	45	28	35	37	No Guard	
680	Doublade	f	1	Steel	Ghost	110	150	59	35	45	49	No Guard	
681	Aegislash	f	1	Steel	Ghost	50	150	60	60	50	150	Stance Change	
682	Spritzee	f	1	Fairy		52	60	78	23	63	65	Healer	
683	Aromatisse	f	1	Fairy		72	72	101	29	99	89	Healer	
684	Swirlix	f	1	Fairy		48	66	62	49	59	57	Sweet Veil	
685	Slurpuff	f	1	Fairy		80	86	82	72	85	75	Sweet Veil	
686	Inkay	f	1	Dark	Psychic	54	53	53	45	37	46	Contrary	Suction Cups
687	Malamar	f	1	Dark	Psychic	92	88	86	73	68	75	Contrary	Suction Cups
688	Binacle	f	1	Rock	Water	52	67	42	50	39	56	Tough Claws	Sniper
689	Barbaracle	f	1	Rock	Water	105	115	72	68	54	86	Tough Claws	Sniper
690	Skrelp	f	1	Poison	Water	60	60	50	30	60	60	Poison Point	Poison Touch
691	Dragalge	f	1	Poison	Dragon	75	90	65	44	97	123	Poison Point	Poison Touch
692	Clauncher	f	1	Water		53	62	50	44	58	63	Mega Launcher	
693	Clawitzer	f	1	Water		73	88	71	59	120	89	Mega Launcher	
694	Helioptile	f	1	Electric	Normal	38	33	44	70	61	43	Dry Skin	Sand Veil
695	Heliolisk	f	1	Electric	Normal	55	52	62	109	109	94	Dry Skin	Sand Veil
696	Tyrunt	f	1	Rock	Dragon	89	77	58	48	45	45	Strong Jaw	
697	Tyrantrum	f	1	Rock	Dragon	121	119	82	71	69	59	Strong Jaw	
698	Amaura	f	1	Rock	Ice	59	50	77	46	67	63	Refrigerate	
699	Aurorus	f	1	Rock	Ice	77	72	123	58	99	92	Refrigerate	
700	Sylveon	f	1	Fairy		65	65	95	60	110	130	Cute Charm	
701	Hawlucha	f	1	Fighting	Flying	92	75	78	118	74	63	Limber	Unburden
702	Dedenne	f	1	Electric	Fairy	58	57	67	101	81	67	Cheek Pouch	Pickup
703	Carbink	f	1	Rock	Fairy	50	150	50	50	50	150	Clear Body	
